i,d,y_raw,n,y,lo_iqr,hi_iqr,is_outlier,u_m,u_l,H_m7,H_l7,A_m,A_l,t,sin1,cos1,season,split,use_for_fit
3,2024-04-12,120.005751334103,12,120.005751334103,51.909944997951264,132.44239644204364,False,0,0,0,0,,,9.0,0.1542040475626894,0.988039023376751,春,train,True
3,2024-04-13,119.3990878187345,22,119.3990878187345,51.909944997951264,132.44239644204364,False,0,0,0,0,,,10.0,0.1711770596101998,0.985240282501282,春,train,True
3,2024-04-14,119.064883956202,23,119.064883956202,51.909944997951264,132.44239644204364,False,0,0,0,0,,,11.0,0.1880994176117975,0.9821499931752292,春,train,True
3,2024-04-15,118.9884644148265,24,118.9884644148265,51.909944997951264,132.44239644204364,False,0,0,0,0,,,12.0,0.2049661139694953,0.9787690698649216,春,train,True
3,2024-04-16,117.9739138903245,10,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,13.0,0.2217721575564818,0.975098513039961,春,train,True
3,2024-04-17,118.657161557925,17,118.657161557925,51.909944997951264,132.44239644204364,False,0,0,0,0,,,14.0,0.2385125751940764,0.9711394088771652,春,train,True
3,2024-04-18,118.648657934825,21,118.648657934825,51.909944997951264,132.44239644204364,False,0,0,0,0,,,15.0,0.2551824131233728,0.966892928939152,春,train,True
3,2024-04-19,118.191022946206,19,118.191022946206,51.909944997951264,132.44239644204364,False,0,0,0,0,,,16.0,0.2717767384711357,0.9623603298276544,春,train,True
3,2024-04-20,117.682634432504,23,117.682634432504,51.909944997951264,132.44239644204364,False,0,0,0,0,,,17.0,0.2882906407095177,0.957542952811672,春,train,True
3,2024-04-21,117.38307239268,23,117.38307239268,51.909944997951264,132.44239644204364,False,0,0,0,0,,,18.0,0.3047192331091634,0.9524422234305676,春,train,True
3,2024-04-22,117.4226136538385,16,117.4226136538385,51.909944997951264,132.44239644204364,False,0,0,0,0,,,19.0,0.321057654185271,0.9470596510722284,春,train,True
3,2024-04-23,117.4767228144035,12,117.4767228144035,51.909944997951264,132.44239644204364,False,0,0,0,0,,,20.0,0.3373010691361842,0.9413968285264122,春,train,True
3,2024-04-24,116.732066020224,13,116.732066020224,51.909944997951264,132.44239644204364,False,0,0,0,0,,,21.0,0.3534446712740877,0.9354554315134164,春,train,True
3,2024-04-25,116.2366050616,24,116.2366050616,51.909944997951264,132.44239644204364,False,0,0,0,0,,,22.0,0.3694836834473831,0.9292372181882051,春,train,True
3,2024-04-26,116.9150180898565,14,116.9150180898565,51.909944997951264,132.44239644204364,False,0,0,0,0,,,23.0,0.3854133594543256,0.9227440286201428,春,train,True
3,2024-04-27,116.2155685297365,18,116.2155685297365,51.909944997951264,132.44239644204364,False,0,0,0,0,,,24.0,0.4012289854475009,0.9159777842484876,春,train,True
3,2024-04-28,116.06099736245,23,116.06099736245,51.909944997951264,132.44239644204364,False,0,0,0,0,,,25.0,0.4169258813287287,0.908940487313808,春,train,True
3,2024-04-29,115.8835600141895,16,115.8835600141895,51.909944997951264,132.44239644204364,False,0,0,0,0,,,26.0,0.4324994021339788,0.901634220265486,春,train,True
3,2024-04-30,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,27.0,0.4479449394078911,0.8940611451454876,春,train,True
3,2024-05-01,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,28.0,0.4632579225674917,0.88622350294858,春,train,True
3,2024-05-02,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,29.0,0.4784338202547012,0.8781236129591848,春,train,True
3,2024-05-03,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,30.0,0.4934681416772373,0.8697638720650646,春,train,True
3,2024-05-04,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,31.0,0.5083564379375122,0.8611467540480452,春,train,True
3,2024-05-05,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,32.0,0.5230943033491326,0.8522748088519838,春,train,True
3,2024-05-06,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,33.0,0.5376773767406141,0.8431506618282,春,train,True
3,2024-05-07,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,34.0,0.5521013427459208,0.8337770129585915,春,train,True
3,2024-05-08,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,35.0,0.5663619330814524,0.8241566360566663,春,train,True
3,2024-05-09,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,36.0,0.580454927809098,0.8142923779467267,春,train,True
3,2024-05-10,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,37.0,0.5943761565849831,0.804187157621448,春,train,True
3,2024-05-11,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,38.0,0.6081214998935418,0.7938439653781019,春,train,True
3,2024-05-12,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,39.0,0.6216868902665479,0.7832658619336791,春,train,True
3,2024-05-13,,0,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,40.0,0.6350683134867438,0.7724559775191742,春,train,True
3,2024-05-14,115.7937632677125,10,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,41.0,0.6482618097757122,0.7614175109532997,春,train,True
3,2024-05-15,115.71167154889052,18,115.71167154889052,51.909944997951264,132.44239644204364,False,0,0,0,0,,,42.0,0.6612634749656386,0.7501537286959042,春,train,True
3,2024-05-16,115.504548277066,18,115.504548277066,51.909944997951264,132.44239644204364,False,0,0,0,0,,,43.0,0.6740694616546161,0.7386679638813748,春,train,True
3,2024-05-17,115.366412808255,24,115.366412808255,51.909944997951264,132.44239644204364,False,0,0,0,0,,,44.0,0.6866759803451553,0.726963615332308,春,train,True
3,2024-05-18,115.183547196935,21,115.183547196935,51.909944997951264,132.44239644204364,False,0,0,0,0,,,45.0,0.6990793005655562,0.7150441465537444,春,train,True
3,2024-05-19,115.019758319929,20,115.019758319929,51.909944997951264,132.44239644204364,False,0,0,0,0,,,46.0,0.7112757519738152,0.7029130847082615,春,train,True
3,2024-05-20,114.71853400901,8,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,47.0,0.7232617254437388,0.6905740195722294,春,train,True
3,2024-05-21,113.998346780081,24,113.998346780081,51.909944997951264,132.44239644204364,False,0,0,0,0,,,48.0,0.7350336741329412,0.6780306024735382,春,train,True
3,2024-05-22,114.037351279044,24,114.037351279044,51.909944997951264,132.44239644204364,False,0,0,0,0,,,49.0,0.746588114532413,0.6652865452111116,春,train,True
3,2024-05-23,113.4570940459475,22,113.4570940459475,51.909944997951264,132.44239644204364,False,0,0,0,0,,,50.0,0.7579216274973472,0.6523456189565257,春,train,True
3,2024-05-24,113.52802603149748,12,113.52802603149748,51.909944997951264,132.44239644204364,False,0,0,0,0,,,51.0,0.7690308592589181,0.6392116531380588,春,train,True
3,2024-05-25,113.141614009692,24,113.141614009692,51.909944997951264,132.44239644204364,False,0,0,0,0,,,52.0,0.7799125224167177,0.6258885343075018,春,train,True
3,2024-05-26,112.760090000864,19,112.760090000864,51.909944997951264,132.44239644204364,False,0,0,0,0,,,53.0,0.7905633969115482,0.612380204990065,春,train,True
3,2024-05-27,112.4228793879245,22,112.4228793879245,51.909944997951264,132.44239644204364,False,0,0,0,0,,,54.0,0.8009803309782905,0.5986906625177214,春,train,True
3,2024-05-28,112.628467067397,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,,,55.0,0.8111602420785621,0.5848239578463322,春,train,True
3,2024-05-29,,0,,51.909944997951264,132.44239644204364,False,1,0,0,0,0.0,,56.0,0.8211001178128892,0.5707841943569036,春,train,True
3,2024-05-30,,0,,51.909944997951264,132.44239644204364,False,0,0,1,0,1.0,,57.0,0.8307970168121247,0.5565755266413303,春,train,True
3,2024-05-31,,0,,51.909944997951264,132.44239644204364,False,0,0,1,0,2.0,,58.0,0.8402480696078469,0.5422021592729844,春,train,True
3,2024-06-01,,0,,51.909944997951264,132.44239644204364,False,0,0,1,0,3.0,,59.0,0.8494504794814806,0.527668345562516,夏,train,True
3,2024-06-02,,0,,51.909944997951264,132.44239644204364,False,0,0,1,0,4.0,,60.0,0.8584015232918917,0.512978386299228,夏,train,True
3,2024-06-03,120.607425657933,14,120.607425657933,51.909944997951264,132.44239644204364,False,0,0,1,0,5.0,,61.0,0.8670985522812081,0.4981366284784055,夏,train,True
3,2024-06-04,120.610638764264,20,120.610638764264,51.909944997951264,132.44239644204364,False,0,0,1,0,6.0,,62.0,0.8755389928586302,0.4831474640149687,夏,train,True
3,2024-06-05,121.1116422891,11,,51.909944997951264,132.44239644204364,False,0,0,1,0,7.0,,63.0,0.8837203473619977,0.4680153284438345,夏,train,True
3,2024-06-06,120.429393751152,23,120.429393751152,51.909944997951264,132.44239644204364,False,0,0,0,0,8.0,,64.0,0.8916401947968874,0.452744699607371,夏,train,True
3,2024-06-07,120.0987930671195,24,120.0987930671195,51.909944997951264,132.44239644204364,False,0,0,0,0,9.0,,65.0,0.8992961915530253,0.4373400963303323,夏,train,True
3,2024-06-08,120.459356379689,23,120.459356379689,51.909944997951264,132.44239644204364,False,0,0,0,0,10.0,,66.0,0.9066860720977984,0.4218060770826634,夏,train,True
3,2024-06-09,120.577195936278,16,120.577195936278,51.909944997951264,132.44239644204364,False,0,0,0,0,11.0,,67.0,0.9138076496466616,0.4061472386305788,夏,train,True
3,2024-06-10,119.995522663135,19,119.995522663135,51.909944997951264,132.44239644204364,False,0,0,0,0,12.0,,68.0,0.9206588168102428,0.3903682146763026,夏,train,True
3,2024-06-11,121.389835885483,23,121.389835885483,51.909944997951264,132.44239644204364,False,0,0,0,0,13.0,,69.0,0.9272375462179536,0.374473674486883,夏,train,True
3,2024-06-12,119.8508580230985,22,119.8508580230985,51.909944997951264,132.44239644204364,False,0,0,0,0,14.0,,70.0,0.9335418911179212,0.3584683215124808,夏,train,True
3,2024-06-13,119.386101291509,20,119.386101291509,51.909944997951264,132.44239644204364,False,0,0,0,0,15.0,,71.0,0.9395699859530622,0.342356891994542,夏,train,True
3,2024-06-14,119.833167318454,14,119.833167318454,51.909944997951264,132.44239644204364,False,0,0,0,0,16.0,,72.0,0.945320046913132,0.3261441535642696,夏,train,True
3,2024-06-15,119.434946893842,24,119.434946893842,51.909944997951264,132.44239644204364,False,0,0,0,0,17.0,,73.0,0.9507903724625832,0.3098349038318025,夏,train,True
3,2024-06-16,120.2780081422845,24,120.2780081422845,51.909944997951264,132.44239644204364,False,0,0,0,0,18.0,,74.0,0.9559793438440766,0.2934339689665273,夏,train,True
3,2024-06-17,120.3484050677675,22,120.3484050677675,51.909944997951264,132.44239644204364,False,0,0,0,0,19.0,,75.0,0.9608854255574976,0.2769462022689364,夏,train,True
3,2024-06-18,119.129180364967,11,,51.909944997951264,132.44239644204364,False,0,0,0,0,20.0,,76.0,0.9655071658143364,0.2603764827344581,夏,train,True
3,2024-06-19,119.626742034481,22,119.626742034481,51.909944997951264,132.44239644204364,False,0,0,0,0,21.0,,77.0,0.969843196967294,0.2437297136096838,夏,train,True
3,2024-06-20,119.0424939497205,24,119.0424939497205,51.909944997951264,132.44239644204364,False,0,0,0,0,22.0,,78.0,0.9738922359149924,0.2270108209414184,夏,train,True
3,2024-06-21,118.862787319749,17,118.862787319749,51.909944997951264,132.44239644204364,False,0,0,0,0,23.0,,79.0,0.977653084481664,0.2102247521189836,夏,train,True
3,2024-06-22,119.273929656494,12,119.273929656494,51.909944997951264,132.44239644204364,False,0,0,0,0,24.0,,80.0,0.981124629771712,0.1933764744102058,夏,train,True
3,2024-06-23,119.714199366066,17,119.714199366066,51.909944997951264,132.44239644204364,False,0,0,0,0,25.0,,81.0,0.984305844499033,0.1764709734915216,夏,train,True
3,2024-06-24,119.41671961986,19,119.41671961986,51.909944997951264,132.44239644204364,False,0,0,0,0,26.0,,82.0,0.9871957872910084,0.1595132519726365,夏,train,True
3,2024-06-25,118.31614086508152,24,118.31614086508152,51.909944997951264,132.44239644204364,False,0,0,0,0,27.0,,83.0,0.9897936029670716,0.1425083279161708,夏,train,True
3,2024-06-26,119.001825481388,8,,51.909944997951264,132.44239644204364,False,0,0,0,0,28.0,,84.0,0.992098522791769,0.1254612333527364,夏,train,True
3,2024-06-27,118.896428687582,15,118.896428687582,51.909944997951264,132.44239644204364,False,0,0,0,0,29.0,,85.0,0.9941098647022418,0.108377012791876,夏,train,True
3,2024-06-28,117.799995106197,17,117.799995106197,51.909944997951264,132.44239644204364,False,0,0,0,0,30.0,,86.0,0.9958270335100596,0.0912607217293118,夏,train,True
3,2024-06-29,117.748577681254,23,117.748577681254,51.909944997951264,132.44239644204364,False,0,0,0,0,31.0,,87.0,0.9972495210773452,0.0741174251509443,夏,train,True
3,2024-06-30,118.282580924989,11,,51.909944997951264,132.44239644204364,False,0,0,0,0,32.0,,88.0,0.998376906467142,0.0569521960340397,夏,train,True
3,2024-07-01,119.488497665399,21,119.488497665399,51.909944997951264,132.44239644204364,False,0,0,0,0,33.0,,89.0,0.9992088560679752,0.0397701138460557,夏,train,True
3,2024-07-02,118.696435615926,22,118.696435615926,51.909944997951264,132.44239644204364,False,0,0,0,0,34.0,,90.0,0.9997451236925734,0.0225762630415454,夏,train,True
3,2024-07-03,118.221415057529,24,118.221415057529,51.909944997951264,132.44239644204364,False,0,0,0,0,35.0,,91.0,0.9999855506507186,0.0053757315575838,夏,train,True
3,2024-07-04,118.3474921677295,14,118.3474921677295,51.909944997951264,132.44239644204364,False,0,0,0,0,36.0,,92.0,0.9999300657962056,-0.0118263906918325,夏,train,True
3,2024-07-05,116.3969897661195,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,37.0,,93.0,0.9995786855478958,-0.0290250133219752,夏,train,True
3,2024-07-06,118.6352067191525,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,38.0,,94.0,0.9989315138848576,-0.0462150469837083,夏,train,True
3,2024-07-07,117.718543635967,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,39.0,,95.0,0.9979887423155984,-0.0633914048695103,夏,train,True
3,2024-07-08,117.73664561297552,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,40.0,,96.0,0.9967506498213928,-0.0805490042187416,夏,train,True
3,2024-07-09,115.7581872222465,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,41.0,,97.0,0.9952176027737294,-0.0976827678217159,夏,train,True
3,2024-07-10,116.28223057753,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,42.0,,98.0,0.9933900548258936,-0.114787625522127,夏,train,True
3,2024-07-11,116.2457014763205,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,43.0,,99.0,0.9912685467787256,-0.1318585157173911,夏,train,True
3,2024-07-12,116.430373730729,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,44.0,,100.0,0.9888537064205885,-0.1488903868564548,夏,train,True
3,2024-07-13,117.0948826903905,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,45.0,,101.0,0.986146248341595,-0.1658781989346314,夏,train,True
3,2024-07-14,117.4853529674895,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,46.0,,102.0,0.98314697372215,-0.1828169249850199,夏,train,True
3,2024-07-15,115.7753077796245,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,47.0,,103.0,0.9798567700958664,-0.1997015525660636,夏,train,True
3,2024-07-16,112.9936912877165,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,48.0,,104.0,0.976276611086932,-0.2165270852448143,夏,train,True
3,2024-07-17,116.6085642967065,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,49.0,,105.0,0.9724075561219968,-0.2332885440754551,夏,train,True
3,2024-07-18,,0,,51.909944997951264,132.44239644204364,False,1,0,0,0,0.0,,106.0,0.9682507501166718,-0.2499809690726521,夏,train,True
3,2024-07-19,122.0645355747935,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,1.0,,107.0,0.9638074231367308,-0.2665994206792935,夏,train,True
3,2024-07-20,120.803219218292,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,2.0,,108.0,0.9590788900341132,-0.2831389812281835,夏,train,True
3,2024-07-21,120.53295703611,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,3.0,,109.0,0.9540665500578388,-0.2995947563972602,夏,train,True
3,2024-07-22,121.708669558717,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,4.0,,110.0,0.9487718864399473,-0.3159618766579029,夏,train,True
3,2024-07-23,122.976233137549,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,5.0,,111.0,0.9431964659565866,-0.3322354987159043,夏,train,True
3,2024-07-24,122.92990590150548,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,6.0,,112.0,0.9373419384643772,-0.3484108069446808,夏,train,True
3,2024-07-25,119.4370154013555,4,,51.909944997951264,132.44239644204364,False,0,0,1,0,7.0,,113.0,0.9312100364121948,-0.3644830148102912,夏,train,True
3,2024-07-26,118.9203306155735,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,8.0,,114.0,0.9248025743285088,-0.3804473662878516,夏,train,True
3,2024-07-27,120.910836142621,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,9.0,,115.0,0.9181214482844364,-0.3962991372689181,夏,train,True
3,2024-07-28,117.9172195323825,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,10.0,,116.0,0.9111686353326632,-0.4120336369594263,夏,train,True
3,2024-07-29,121.6442279410405,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,11.0,,117.0,0.9039461929224012,-0.4276462092677746,夏,train,True
3,2024-07-30,122.3557411399685,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,12.0,,118.0,0.8964562582905575,-0.4431322341826345,夏,train,True
3,2024-07-31,121.350380227838,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,13.0,,119.0,0.8887010478292915,-0.4584871291400876,夏,train,True
3,2024-08-01,122.12101865999652,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,14.0,,120.0,0.8806828564301475,-0.47370635037968,夏,train,True
3,2024-08-02,119.949998157931,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,15.0,,121.0,0.8724040568049612,-0.4887853942889926,夏,train,True
3,2024-08-03,122.97041153592,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,16.0,,122.0,0.8638670987837349,-0.503719798736334,夏,train,True
3,2024-08-04,120.0112624604835,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,17.0,,123.0,0.8550745085896932,-0.518505144391157,夏,train,True
3,2024-08-05,120.9955533155955,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,18.0,,124.0,0.8460288880917339,-0.533137056031809,夏,train,True
3,2024-08-06,119.6611096831785,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,19.0,,125.0,0.8367329140344921,-0.5476112038402312,夏,train,True
3,2024-08-07,119.201690919192,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,20.0,,126.0,0.8271893372462497,-0.5619233046832195,夏,train,True
3,2024-08-08,117.289645067264,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,21.0,,127.0,0.8174009818249189,-0.5760691233798758,夏,train,True
3,2024-08-09,119.483021407932,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,22.0,,128.0,0.8073707443023492,-0.5900444739548627,夏,train,True
3,2024-08-10,118.91571826792948,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,23.0,,129.0,0.7971015927871943,-0.6038452208771035,夏,train,True
3,2024-08-11,121.15376537988148,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,24.0,,130.0,0.7865965660866021,-0.6174672802835514,夏,train,True
3,2024-08-12,121.1048180378155,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,25.0,,131.0,0.7758587728069828,-0.6309066211876704,夏,train,True
3,2024-08-13,118.812268114212,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,26.0,,132.0,0.7648913904341226,-0.6441592666722685,夏,train,True
3,2024-08-14,119.1141115087855,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,27.0,,133.0,0.753697664392914,-0.6572212950663319,夏,train,True
3,2024-08-15,118.1542575206015,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,28.0,,134.0,0.742280907086982,-0.6700888411055113,夏,train,True
3,2024-08-16,118.709093073602,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,29.0,,135.0,0.7306444969184916,-0.6827580970759147,夏,train,True
3,2024-08-17,118.434698892672,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,30.0,,136.0,0.7187918772884232,-0.6952253139408722,夏,train,True
3,2024-08-18,116.30875192478648,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,31.0,,137.0,0.7067265555776158,-0.7074868024503348,夏,train,True
3,2024-08-19,118.617384969788,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,32.0,,138.0,0.6944521021088763,-0.719538934232584,夏,train,True
3,2024-08-20,117.8297076575965,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,33.0,,139.0,0.6819721490904629,-0.7313781428679254,夏,train,True
3,2024-08-21,116.24712726304948,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,34.0,,140.0,0.6692903895412567,-0.7430009249440493,夏,train,True
3,2024-08-22,116.4754337829475,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,35.0,,141.0,0.6564105761979381,-0.7544038410927472,夏,train,True
3,2024-08-23,116.3268973101475,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,36.0,,142.0,0.6433365204044917,-0.765583517007675,夏,train,True
3,2024-08-24,118.80314885669053,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,37.0,,143.0,0.6300720909843687,-0.7765366444428655,夏,train,True
3,2024-08-25,115.704662500385,4,,51.909944997951264,132.44239644204364,False,0,0,0,0,38.0,,144.0,0.6166212130956382,-0.7872599821916922,夏,train,True
3,2024-08-26,116.9780754478945,10,,51.909944997951264,132.44239644204364,False,0,0,0,0,39.0,,145.0,0.6029878670694714,-0.7977503570459932,夏,train,True
3,2024-08-27,117.16056518693,24,117.16056518693,51.909944997951264,132.44239644204364,False,0,0,0,0,40.0,,146.0,0.5891760872322963,-0.8080046647350754,夏,train,True
3,2024-08-28,116.658321249831,12,116.658321249831,51.909944997951264,132.44239644204364,False,0,0,0,0,41.0,,147.0,0.5751899607119775,-0.8180198708443175,夏,train,True
3,2024-08-29,116.2807327265225,24,116.2807327265225,51.909944997951264,132.44239644204364,False,0,0,0,0,42.0,,148.0,0.5610336262283677,-0.8277930117131022,夏,train,True
3,2024-08-30,117.2626273472725,24,117.2626273472725,51.909944997951264,132.44239644204364,False,0,0,0,0,43.0,,149.0,0.5467112728685939,-0.8373211953118121,夏,train,True
3,2024-08-31,117.262061686823,22,117.262061686823,51.909944997951264,132.44239644204364,False,0,0,0,0,44.0,,150.0,0.5322271388474397,-0.8466016020976267,夏,train,True
3,2024-09-01,116.455583673358,7,,51.909944997951264,132.44239644204364,False,0,0,0,0,45.0,,151.0,0.5175855102531889,-0.8556314858488706,秋,train,True
3,2024-09-02,114.2952699737025,12,114.2952699737025,51.909944997951264,132.44239644204364,False,0,0,0,0,46.0,,152.0,0.5027907197793043,-0.8644081744776648,秋,train,True
3,2024-09-03,114.082503959637,19,114.082503959637,51.909944997951264,132.44239644204364,False,0,0,0,0,47.0,,153.0,0.4878471454423119,-0.8729290708206411,秋,train,True
3,2024-09-04,113.74301786646,24,113.74301786646,51.909944997951264,132.44239644204364,False,0,0,0,0,48.0,,154.0,0.4727592092862775,-0.881191653407483,秋,train,True
3,2024-09-05,112.9654866530195,14,112.9654866530195,51.909944997951264,132.44239644204364,False,0,0,0,0,49.0,,155.0,0.4575313760742512,-0.8891934772070711,秋,train,True
3,2024-09-06,111.635247621758,23,111.635247621758,51.909944997951264,132.44239644204364,False,0,0,0,0,50.0,,156.0,0.442168151967072,-0.8969321743510065,秋,train,True
3,2024-09-07,110.952610745413,24,110.952610745413,51.909944997951264,132.44239644204364,False,0,0,0,0,51.0,,157.0,0.4266740831899246,-0.9044054548343,秋,train,True
3,2024-09-08,110.1168156582705,24,110.1168156582705,51.909944997951264,132.44239644204364,False,0,0,0,0,52.0,,158.0,0.4110537546870351,-0.911611107193024,秋,train,True
3,2024-09-09,109.89662051362752,14,109.89662051362752,51.909944997951264,132.44239644204364,False,0,0,0,0,53.0,,159.0,0.3953117887649151,-0.9185469991587164,秋,train,True
3,2024-09-10,109.160904932066,21,109.160904932066,51.909944997951264,132.44239644204364,False,0,0,0,0,54.0,,160.0,0.3794528437245443,-0.925211078289358,秋,train,True
3,2024-09-11,108.2895487931385,24,108.2895487931385,51.909944997951264,132.44239644204364,False,0,0,0,0,55.0,,161.0,0.3634816124829063,-0.9316013725767188,秋,train,True
3,2024-09-12,106.7196005930525,20,106.7196005930525,51.909944997951264,132.44239644204364,False,0,0,0,0,56.0,,162.0,0.3474028211842774,-0.9377159910299092,秋,train,True
3,2024-09-13,105.416861584785,14,105.416861584785,51.909944997951264,132.44239644204364,False,0,0,0,0,57.0,,163.0,0.3312212278016865,-0.9435531242349544,秋,train,True
3,2024-09-14,105.337477779043,21,105.337477779043,51.909944997951264,132.44239644204364,False,0,0,0,0,58.0,,164.0,0.3149416207289519,-0.9491110448902284,秋,train,True
3,2024-09-15,105.096817312779,23,105.096817312779,51.909944997951264,132.44239644204364,False,0,0,0,0,59.0,,165.0,0.2985688173637202,-0.9543881083175908,秋,train,True
3,2024-09-16,104.502197664799,24,104.502197664799,51.909944997951264,132.44239644204364,False,0,0,0,0,60.0,,166.0,0.2821076626819194,-0.9593827529490744,秋,train,True
3,2024-09-17,103.669166890772,20,103.669166890772,51.909944997951264,132.44239644204364,False,0,0,0,0,61.0,,167.0,0.2655630278040559,-0.9640935007889756,秋,train,True
3,2024-09-18,103.6254379543535,18,103.6254379543535,51.909944997951264,132.44239644204364,False,0,0,0,0,62.0,,168.0,0.2489398085537665,-0.9685189578512204,秋,train,True
3,2024-09-19,103.355308766482,19,103.355308766482,51.909944997951264,132.44239644204364,False,0,0,0,0,63.0,,169.0,0.2322429240090701,-0.9726578145718654,秋,train,True
3,2024-09-20,102.679369091613,24,102.679369091613,51.909944997951264,132.44239644204364,False,0,0,0,0,64.0,,170.0,0.2154773150467301,-0.976508846196619,秋,train,True
3,2024-09-21,102.117318791659,21,102.117318791659,51.909944997951264,132.44239644204364,False,0,0,0,0,65.0,,171.0,0.1986479428801711,-0.9800709131432666,秋,train,True
3,2024-09-22,100.8239217101505,12,100.8239217101505,51.909944997951264,132.44239644204364,False,0,0,0,0,66.0,,172.0,0.1817597875913753,-0.9833429613388902,秋,train,True
3,2024-09-23,100.632201674812,24,100.632201674812,51.909944997951264,132.44239644204364,False,0,0,0,0,67.0,,173.0,0.1648178466571979,-0.9863240225317866,秋,train,True
3,2024-09-24,99.85703493358103,24,99.85703493358103,51.909944997951264,132.44239644204364,False,0,0,0,0,68.0,,174.0,0.1478271334705304,-0.9890132145779884,秋,train,True
3,2024-09-25,98.9866302691459,24,98.9866302691459,51.909944997951264,132.44239644204364,False,0,0,0,0,69.0,,175.0,0.1307926758567592,-0.9914097417023038,秋,train,True
3,2024-09-26,98.2243218300734,13,98.2243218300734,51.909944997951264,132.44239644204364,False,0,0,0,0,70.0,,176.0,0.1137195145859496,-0.9935128947338008,秋,train,True
3,2024-09-27,98.32143117344803,24,98.32143117344803,51.909944997951264,132.44239644204364,False,0,0,0,0,71.0,,177.0,0.0966127018812031,-0.9953220513156602,秋,train,True
3,2024-09-28,98.16873260006564,16,98.16873260006564,51.909944997951264,132.44239644204364,False,0,0,0,0,72.0,,178.0,0.0794772999236209,-0.9968366760893436,秋,train,True
3,2024-09-29,97.87373497278764,22,97.87373497278764,51.909944997951264,132.44239644204364,False,0,0,0,0,73.0,,179.0,0.062318379354325,-0.998056320853012,秋,train,True
